-6.882835739235251271e-01,1.000000000000000000e+00
-1.096011734627428735e+00,1.000000000000000000e+00
-7.831561414821551770e-01,1.000000000000000000e+00
-3.528697761966179125e-01,2.000000000000000000e+00
9.331333087286238781e-01,1.000000000000000000e+00
2.511197986361839996e-01,2.000000000000000000e+00
1.643304338406051668e-01,1.000000000000000000e+00
1.028077919049773525e+00,2.000000000000000000e+00
-1.572662359501497409e-01,2.000000000000000000e+00
1.024768136286595244e+00,2.000000000000000000e+00
-7.977904602067854567e-01,1.000000000000000000e+00
5.361401645064448607e-01,2.000000000000000000e+00
-2.121984786452380256e-01,2.000000000000000000e+00
1.092549363592509870e-01,1.000000000000000000e+00
-4.193629711479994193e-01,1.000000000000000000e+00
-8.861803171230195897e-01,1.000000000000000000e+00
3.276210575953127369e-01,2.000000000000000000e+00
-1.044899726033801768e+00,1.000000000000000000e+00
-2.654849011783839280e-02,1.000000000000000000e+00
-1.350607215583566001e+00,2.000000000000000000e+00
-9.969810779496854347e-02,1.000000000000000000e+00
-1.065385065905562589e+00,1.000000000000000000e+00
-8.502628844513007156e-01,1.000000000000000000e+00
3.440610907631524440e-01,2.000000000000000000e+00
-2.670016218271732411e-01,2.000000000000000000e+00
-1.053692831550186337e+00,2.000000000000000000e+00
-4.009806880849838828e-01,1.000000000000000000e+00
7.990699814260331380e-01,1.000000000000000000e+00
-8.088746566643936209e-01,1.000000000000000000e+00
-1.920735966557667596e-01,2.000000000000000000e+00
-7.673525927948707248e-02,1.000000000000000000e+00
1.243162978893729953e+00,1.000000000000000000e+00
-6.103345723766050446e-01,2.000000000000000000e+00
4.609105969824315308e-01,2.000000000000000000e+00
-1.688745376081595695e-01,1.000000000000000000e+00
1.081909231720699749e+00,1.000000000000000000e+00
2.121946840562850767e+00,2.000000000000000000e+00
8.376599159807749384e-01,1.000000000000000000e+00
4.977553108731619935e-01,2.000000000000000000e+00
-4.312106124431787646e-01,1.000000000000000000e+00
-4.926749920800680971e-01,1.000000000000000000e+00
-4.460088976902161773e-01,1.000000000000000000e+00
3.087825169991255114e-01,1.000000000000000000e+00
-3.937754710502223143e-01,1.000000000000000000e+00
1.000985479418565749e+00,2.000000000000000000e+00
-5.147360193660996952e-01,1.000000000000000000e+00
-6.252851208296039687e-01,1.000000000000000000e+00
-2.192936626352079768e-02,2.000000000000000000e+00
-5.929588801137789522e-01,1.000000000000000000e+00
9.058621930962763580e-01,1.000000000000000000e+00
-5.031451200462032647e-01,1.000000000000000000e+00
-3.635976132820407658e-01,1.000000000000000000e+00
-2.395097909933449343e-01,1.000000000000000000e+00
-2.082723896813194919e+00,1.000000000000000000e+00
-3.837482952418411197e-01,1.000000000000000000e+00
1.195274516238910012e+00,1.000000000000000000e+00
-3.791694691162265651e-01,1.000000000000000000e+00
-8.563954845787387082e-01,1.000000000000000000e+00
-9.443062462901390119e-02,1.000000000000000000e+00
1.899821503775885045e-01,1.000000000000000000e+00
9.524033735645195398e-01,1.000000000000000000e+00
3.988294405143076593e-02,1.000000000000000000e+00
-2.847739611957243455e-01,1.000000000000000000e+00
-9.550624216169668612e-01,1.000000000000000000e+00
-8.876186867806795666e-01,1.000000000000000000e+00
5.523960535780071401e-01,1.000000000000000000e+00
4.606439355986451933e-01,1.000000000000000000e+00
1.442844640876283779e-01,1.000000000000000000e+00
1.616828801831344808e-01,1.000000000000000000e+00
-6.136850432515453813e-01,2.000000000000000000e+00
2.959277822790430945e-01,2.000000000000000000e+00
-3.275074665843860089e-01,2.000000000000000000e+00
-2.544425185327138239e-01,2.000000000000000000e+00
-4.420959459186306617e-01,2.000000000000000000e+00
4.050767697915008680e-01,1.000000000000000000e+00
-9.027014231416821133e-01,1.000000000000000000e+00
3.706918700594454275e-01,2.000000000000000000e+00
-2.846061174906948654e-01,2.000000000000000000e+00
-1.798616431356598211e+00,2.000000000000000000e+00
-4.741370088777487057e-02,1.000000000000000000e+00
3.817881688472272717e-01,1.000000000000000000e+00
-1.367671895121594927e-01,1.000000000000000000e+00
-1.099727702284793995e+00,2.000000000000000000e+00
-9.319197472817446481e-01,1.000000000000000000e+00
1.422612272969652869e+00,2.000000000000000000e+00
-3.415556704608394556e-01,2.000000000000000000e+00
5.354385205065428366e-01,1.000000000000000000e+00
4.819552285268638436e-01,1.000000000000000000e+00
1.240327106899381304e+00,1.000000000000000000e+00
-1.229777081800255134e+00,2.000000000000000000e+00
6.898847422168647991e-01,2.000000000000000000e+00
-1.215110410412011843e+00,2.000000000000000000e+00
-6.291400339091841598e-01,2.000000000000000000e+00
-1.109865685154798609e-01,1.000000000000000000e+00
9.877726273159559423e-01,1.000000000000000000e+00
-3.405917235037492774e-01,2.000000000000000000e+00
